DATAFLOW,FREQ,ETA,ITTER107,SESSO,STACIVX,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.5),A,TOTAL,078106,9,99,JAN,2019,4316,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078106,9,99,JAN,2020,4301,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078106,9,99,JAN,2021,4188,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078107,9,99,JAN,2019,1880,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078107,9,99,JAN,2020,1878,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078107,9,99,JAN,2021,1870,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078109,9,99,JAN,2019,1075,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078109,9,99,JAN,2020,1045,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078109,9,99,JAN,2021,983,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078110,9,99,JAN,2019,3140,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078110,9,99,JAN,2020,3107,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078110,9,99,JAN,2021,3053,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078111,9,99,JAN,2019,1007,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078111,9,99,JAN,2020,1014,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078111,9,99,JAN,2021,954,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078112,9,99,JAN,2019,1483,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078112,9,99,JAN,2020,1450,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078112,9,99,JAN,2021,1404,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078113,9,99,JAN,2019,601,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078113,9,99,JAN,2020,601,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078113,9,99,JAN,2021,581,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078114,9,99,JAN,2019,3357,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078114,9,99,JAN,2020,3283,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078114,9,99,JAN,2021,3130,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078115,9,99,JAN,2019,1256,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078115,9,99,JAN,2020,1240,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078115,9,99,JAN,2021,1142,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078116,9,99,JAN,2019,2609,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078116,9,99,JAN,2020,2576,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078116,9,99,JAN,2021,2503,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078117,9,99,JAN,2019,1261,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078117,9,99,JAN,2020,1247,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078117,9,99,JAN,2021,1236,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078118,9,99,JAN,2019,1394,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078118,9,99,JAN,2020,1368,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078118,9,99,JAN,2021,1326,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078119,9,99,JAN,2019,16767,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078119,9,99,JAN,2020,16595,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078119,9,99,JAN,2021,16222,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078120,9,99,JAN,2019,585,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078120,9,99,JAN,2020,569,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078120,9,99,JAN,2021,561,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078121,9,99,JAN,2019,3254,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078121,9,99,JAN,2020,3153,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078121,9,99,JAN,2021,3131,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078122,9,99,JAN,2019,5842,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078122,9,99,JAN,2020,5887,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078122,9,99,JAN,2021,5939,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078123,9,99,JAN,2019,7226,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078123,9,99,JAN,2020,7229,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078123,9,99,JAN,2021,7063,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078124,9,99,JAN,2019,985,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078124,9,99,JAN,2020,969,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078124,9,99,JAN,2021,971,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078125,9,99,JAN,2019,1881,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078125,9,99,JAN,2020,1882,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078125,9,99,JAN,2021,1917,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078126,9,99,JAN,2019,483,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078126,9,99,JAN,2020,491,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078126,9,99,JAN,2021,500,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078127,9,99,JAN,2019,3560,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078127,9,99,JAN,2020,3531,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078127,9,99,JAN,2021,3461,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078128,9,99,JAN,2019,2130,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078128,9,99,JAN,2020,2084,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078128,9,99,JAN,2021,1924,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078129,9,99,JAN,2019,1170,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078129,9,99,JAN,2020,1165,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078129,9,99,JAN,2021,1171,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078130,9,99,JAN,2019,1175,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078130,9,99,JAN,2020,1178,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078130,9,99,JAN,2021,1153,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078131,9,99,JAN,2019,1807,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078131,9,99,JAN,2020,1784,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078131,9,99,JAN,2021,1724,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078132,9,99,JAN,2019,4910,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078132,9,99,JAN,2020,4940,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078132,9,99,JAN,2021,4865,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078133,9,99,JAN,2019,2427,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078133,9,99,JAN,2020,2374,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078133,9,99,JAN,2021,2251,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078134,9,99,JAN,2019,1697,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078134,9,99,JAN,2020,1682,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078134,9,99,JAN,2021,1676,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078135,9,99,JAN,2019,2095,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078135,9,99,JAN,2020,2082,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078135,9,99,JAN,2021,2023,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078136,9,99,JAN,2019,3687,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078136,9,99,JAN,2020,3588,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078136,9,99,JAN,2021,3480,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078137,9,99,JAN,2019,920,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078137,9,99,JAN,2020,887,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078137,9,99,JAN,2021,866,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078138,9,99,JAN,2019,11007,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078138,9,99,JAN,2020,11160,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078138,9,99,JAN,2021,11017,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078139,9,99,JAN,2019,1191,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078139,9,99,JAN,2020,1172,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078139,9,99,JAN,2021,1113,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078140,9,99,JAN,2019,525,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078140,9,99,JAN,2020,511,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078140,9,99,JAN,2021,500,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078142,9,99,JAN,2019,6895,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078142,9,99,JAN,2020,6833,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078142,9,99,JAN,2021,6678,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078143,9,99,JAN,2019,4468,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078143,9,99,JAN,2020,4378,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078143,9,99,JAN,2021,4292,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078145,9,99,JAN,2019,1976,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078145,9,99,JAN,2020,1932,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078145,9,99,JAN,2021,1883,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078146,9,99,JAN,2019,4771,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078146,9,99,JAN,2020,4737,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078146,9,99,JAN,2021,4673,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078147,9,99,JAN,2019,695,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078147,9,99,JAN,2020,661,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078147,9,99,JAN,2021,637,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078148,9,99,JAN,2019,4517,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078148,9,99,JAN,2020,4487,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078148,9,99,JAN,2021,4373,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078149,9,99,JAN,2019,6030,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078149,9,99,JAN,2020,6006,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078149,9,99,JAN,2021,5868,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078150,9,99,JAN,2019,8951,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078150,9,99,JAN,2020,8850,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078150,9,99,JAN,2021,8647,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078152,9,99,JAN,2019,1079,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078152,9,99,JAN,2020,1073,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078152,9,99,JAN,2021,1047,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078153,9,99,JAN,2019,2863,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078153,9,99,JAN,2020,2800,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078153,9,99,JAN,2021,2642,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078154,9,99,JAN,2019,5395,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078154,9,99,JAN,2020,5425,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078154,9,99,JAN,2021,5419,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078155,9,99,JAN,2019,2602,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078155,9,99,JAN,2020,2644,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078155,9,99,JAN,2021,2621,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078156,9,99,JAN,2019,9877,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078156,9,99,JAN,2020,9799,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078156,9,99,JAN,2021,9612,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078157,9,99,JAN,2019,75385,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078157,9,99,JAN,2020,75126,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,078157,9,99,JAN,2021,74129,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079002,9,99,JAN,2019,884,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079002,9,99,JAN,2020,868,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079002,9,99,JAN,2021,852,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079003,9,99,JAN,2019,1770,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079003,9,99,JAN,2020,1743,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079003,9,99,JAN,2021,1678,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079004,9,99,JAN,2019,797,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079004,9,99,JAN,2020,784,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079004,9,99,JAN,2021,784,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079005,9,99,JAN,2019,689,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079005,9,99,JAN,2020,688,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079005,9,99,JAN,2021,674,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079007,9,99,JAN,2019,489,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079007,9,99,JAN,2020,477,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079007,9,99,JAN,2021,475,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079008,9,99,JAN,2019,2920,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079008,9,99,JAN,2020,2897,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079008,9,99,JAN,2021,2827,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079009,9,99,JAN,2019,1265,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079009,9,99,JAN,2020,1254,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079009,9,99,JAN,2021,1227,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079011,9,99,JAN,2019,7379,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079011,9,99,JAN,2020,7308,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079011,9,99,JAN,2021,7275,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079012,9,99,JAN,2019,5136,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079012,9,99,JAN,2020,5109,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079012,9,99,JAN,2021,4995,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079017,9,99,JAN,2019,1795,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079017,9,99,JAN,2020,1779,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079017,9,99,JAN,2021,1732,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079018,9,99,JAN,2019,2011,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079018,9,99,JAN,2020,1958,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079018,9,99,JAN,2021,1828,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079020,9,99,JAN,2019,1494,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079020,9,99,JAN,2020,1456,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079020,9,99,JAN,2021,1406,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079023,9,99,JAN,2019,88085,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079023,9,99,JAN,2020,87397,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079023,9,99,JAN,2021,86183,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079024,9,99,JAN,2019,525,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079024,9,99,JAN,2020,514,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079024,9,99,JAN,2021,513,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079025,9,99,JAN,2019,372,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079025,9,99,JAN,2020,369,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079025,9,99,JAN,2021,360,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079027,9,99,JAN,2019,1140,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079027,9,99,JAN,2020,1107,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079027,9,99,JAN,2021,1130,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079029,9,99,JAN,2019,5450,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079029,9,99,JAN,2020,5284,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079029,9,99,JAN,2021,5203,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079030,9,99,JAN,2019,922,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079030,9,99,JAN,2020,906,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079030,9,99,JAN,2021,902,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079033,9,99,JAN,2019,1371,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079033,9,99,JAN,2020,1350,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079033,9,99,JAN,2021,1300,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079034,9,99,JAN,2019,2020,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079034,9,99,JAN,2020,1971,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079034,9,99,JAN,2021,1902,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079036,9,99,JAN,2019,4689,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079036,9,99,JAN,2020,4694,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079036,9,99,JAN,2021,4649,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079039,9,99,JAN,2019,6646,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079039,9,99,JAN,2020,6626,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079039,9,99,JAN,2021,6549,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079042,9,99,JAN,2019,5445,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079042,9,99,JAN,2020,5440,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079042,9,99,JAN,2021,5406,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079043,9,99,JAN,2019,3052,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079043,9,99,JAN,2020,3004,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079043,9,99,JAN,2021,2915,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079047,9,99,JAN,2019,3814,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079047,9,99,JAN,2020,3776,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079047,9,99,JAN,2021,3748,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079048,9,99,JAN,2019,2042,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079048,9,99,JAN,2020,2014,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079048,9,99,JAN,2021,1982,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079052,9,99,JAN,2019,579,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079052,9,99,JAN,2020,574,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079052,9,99,JAN,2021,571,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079055,9,99,JAN,2019,445,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079055,9,99,JAN,2020,441,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079055,9,99,JAN,2021,436,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079056,9,99,JAN,2019,2063,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079056,9,99,JAN,2020,2009,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079056,9,99,JAN,2021,1906,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079058,9,99,JAN,2019,3168,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079058,9,99,JAN,2020,3132,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079058,9,99,JAN,2021,3057,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079059,9,99,JAN,2019,5772,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079059,9,99,JAN,2020,5745,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079059,9,99,JAN,2021,5589,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079060,9,99,JAN,2019,5052,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079060,9,99,JAN,2020,5126,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079060,9,99,JAN,2021,4971,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079061,9,99,JAN,2019,4349,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079061,9,99,JAN,2020,4282,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079061,9,99,JAN,2021,4205,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079063,9,99,JAN,2019,1572,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079063,9,99,JAN,2020,1544,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079063,9,99,JAN,2021,1487,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079065,9,99,JAN,2019,601,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079065,9,99,JAN,2020,592,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079065,9,99,JAN,2021,570,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079068,9,99,JAN,2019,1170,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079068,9,99,JAN,2020,1157,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079068,9,99,JAN,2021,1137,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079069,9,99,JAN,2019,4483,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079069,9,99,JAN,2020,4502,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079069,9,99,JAN,2021,4409,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079071,9,99,JAN,2019,413,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079071,9,99,JAN,2020,401,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079071,9,99,JAN,2021,403,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079072,9,99,JAN,2019,2205,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079072,9,99,JAN,2020,2193,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079072,9,99,JAN,2021,2192,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079073,9,99,JAN,2019,866,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079073,9,99,JAN,2020,850,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079073,9,99,JAN,2021,850,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079074,9,99,JAN,2019,1044,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079074,9,99,JAN,2020,1014,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079074,9,99,JAN,2021,993,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079077,9,99,JAN,2019,737,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079077,9,99,JAN,2020,717,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079077,9,99,JAN,2021,731,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079080,9,99,JAN,2019,1696,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079080,9,99,JAN,2020,1691,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079080,9,99,JAN,2021,1732,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079081,9,99,JAN,2019,5444,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079081,9,99,JAN,2020,5475,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079081,9,99,JAN,2021,5500,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079083,9,99,JAN,2019,807,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079083,9,99,JAN,2020,805,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079083,9,99,JAN,2021,800,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079087,9,99,JAN,2019,4760,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079087,9,99,JAN,2020,4707,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079087,9,99,JAN,2021,4741,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079088,9,99,JAN,2019,518,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079088,9,99,JAN,2020,511,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079088,9,99,JAN,2021,497,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079089,9,99,JAN,2019,1156,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079089,9,99,JAN,2020,1139,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079089,9,99,JAN,2021,1081,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079092,9,99,JAN,2019,2001,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079092,9,99,JAN,2020,1963,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079092,9,99,JAN,2021,1941,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079094,9,99,JAN,2019,1092,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079094,9,99,JAN,2020,1055,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079094,9,99,JAN,2021,1005,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079095,9,99,JAN,2019,2575,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079095,9,99,JAN,2020,2531,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079095,9,99,JAN,2021,2448,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079096,9,99,JAN,2019,2580,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079096,9,99,JAN,2020,2589,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079096,9,99,JAN,2021,2533,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079099,9,99,JAN,2019,2071,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,079099,9,99,JAN,2020,2007,,,,,,,,,
